x,y,yaw,gtx,gty,gtyaw,time1,time2,xmd,ymd,yawmd,xdopp,ydopp,yawdopp
1.10591,0.0173735,-0.00197772,1.06384,-0.006151,-0.002724,1547131166369360,1547131166616225,1.10009,0.0217661,-0.00170145,1.12158,-0.0136423,-0.00233782
1.11659,0.0301744,-0.00153932,1.00762,-0.009305,-0.00241,1547131166616225,1547131166863671,1.11629,0.035796,-0.00189457,1.08641,0.0184204,-0.00165934
1.05923,-0.0580291,0.000245392,0.942411,-0.008195,-0.003395,1547131166863671,1547131167113041,1.00757,-0.0497732,-0.00192365,1.00998,-0.0474141,-0.00196956
0.92205,0.0668686,-0.00368096,0.868556,-0.008773,-0.002647,1547131167113041,1547131167365048,0.925016,0.031395,-0.00429147,0.937257,0.0679655,-0.00369469
0.908607,0.00892848,-0.000896154,0.786882,-0.005107,-0.002816,1547131167365048,1547131167618410,0.903048,0.0118651,-0.000905227,0.900975,0.0117083,-0.000914464
0.835217,-0.0102325,-0.00124575,0.705405,-0.003142,-0.001765,1547131167618410,1547131167870099,0.75937,-0.0125633,1.79799e-05,0.759955,-0.0124974,2.43418e-05
0.751387,-0.0249406,-0.000645627,0.633001,-0.004258,-0.001967,1547131167870099,1547131168122035,0.690284,0.00754048,-0.000243711,0.693028,0.00662896,-0.000383479
0.684058,-0.00650861,0.000322677,0.579665,-0.003152,-0.001178,1547131168122035,1547131168373726,0.674084,-0.00304246,0.000726701,0.67053,-0.00463061,0.000651032
0.559712,-0.00426733,-9.3632e-05,0.513471,-0.003624,-0.000863,1547131168373726,1547131168625681,0.558375,-0.00438537,-6.86078e-05,0.558514,-0.00412595,-6.72492e-05
0.484739,-0.0190638,-0.000254368,0.441789,0.001265,0.001224,1547131168625681,1547131168875071,0.466013,-0.0373329,4.11628e-05,0.466256,-0.0371326,3.98316e-05
0.436175,-0.012064,0.00103848,0.377589,-0.001447,-0.00019,1547131168875071,1547131169124629,0.43462,-0.0124682,0.00102215,0.434827,-0.0125199,0.00102308
0.344754,-0.0203115,0.00107174,0.308532,-0.000652,-0.000649,1547131169124629,1547131169373990,0.344007,-0.0203131,0.00106679,0.344053,-0.0204079,0.00106587
0.291874,0.00991665,0.00060263,0.250672,-0.001891,-0.000174,1547131169373990,1547131169622051,0.283447,0.0134862,0.000813061,0.283479,0.0134565,0.000813716
0.230026,-0.00175553,0.00108444,0.126988,-0.000893,-0.000428,1547131169622051,1547131169870348,0.230282,-0.00182931,0.00108595,0.230268,-0.00170217,0.00108517
0.187639,0.00328874,0.000704056,0.192106,-0.001807,-0.000579,1547131169870348,1547131170118466,0.188801,0.00385389,0.000697776,0.18879,0.00398173,0.000697147
0.144974,-0.000335659,0.000198969,0.159829,-0.001206,-0.000593,1547131170118466,1547131170365941,0.144687,-0.000327442,0.000199414,0.144692,-0.000313273,0.000199537
0.123048,-0.00760099,0.000396827,0.109168,-0.001143,-0.000419,1547131170365941,1547131170613907,0.123113,-0.00759603,0.000395543,0.12312,-0.00760829,0.000395507
0.104371,-0.00222939,-0.000106129,0.025702,-0.000352,-3.3e-05,1547131170613907,1547131170863274,0.104072,-0.00238072,-0.000114996,0.104071,-0.0023548,-0.000115016
0.062844,-0.00307911,0.000228588,0.03478,-0.000724,-5.3e-05,1547131170863274,1547131171113088,0.0621307,-0.00320266,0.000218914,0.0621276,-0.00319797,0.00021888
0.0669051,0.00541097,2.83982e-05,0.050031,-0.001059,-0.000137,1547131171113088,1547131171362752,0.067349,0.00537268,2.35409e-05,0.0673533,0.00538013,2.35605e-05
0.0526303,0.00303217,0.000229531,0.017064,6.8e-05,-9.1e-05,1547131171362752,1547131171611706,0.0525169,0.00301455,0.000228958,0.0525186,0.00301864,0.000229008
0.0497836,-0.00935919,0.000335178,0.021526,-0.000593,-2.2e-05,1547131171611706,1547131171860298,0.0470744,-0.0135949,0.00036708,0.0470724,-0.0136024,0.000367108
0.0490288,0.000211868,0.000211092,0.058427,-0.000457,-0.000149,1547131171860298,1547131172111577,0.0492434,0.000262478,0.000208744,0.0492429,0.000264284,0.000208723
0.0842128,-0.00649085,0.000246238,0.071437,-0.001127,-0.000376,1547131172111577,1547131172363168,0.0847037,-0.00621733,0.000247634,0.0846961,-0.00621556,0.000247553
0.0453293,-0.000683936,0.000256865,0.034786,-0.000231,-0.00029,1547131172363168,1547131172613213,0.0446024,-0.000967429,0.000248799,0.0446073,-0.000971124,0.000248827
0.0830895,0.00143554,0.00026546,0.027455,0.000475,-0.000207,1547131172613213,1547131172863876,0.0831919,0.00143528,0.00026366,0.083186,0.00143491,0.000263659
0.059543,-0.00634208,0.000166883,0.015478,0.00057,-0.000197,1547131172863876,1547131173114856,0.0595773,-0.00634755,0.000166522,0.0575667,-0.00537055,0.000124182
0.0445167,-0.00386675,0.000167699,0.038237,-0.000202,-0.000208,1547131173114856,1547131173365425,0.0444355,-0.00385641,0.000166632,0.0444357,-0.00385527,0.000166644
0.0388375,-0.00464585,3.69312e-05,0.026767,-0.000728,-0.000105,1547131173365425,1547131173618229,0.0399305,-0.00416083,3.26186e-05,0.0399321,-0.00415719,3.25975e-05
0.0086533,-0.00268562,9.54266e-05,0.006754,-9.8e-05,-1.5e-05,1547131173618229,1547131173871486,0.00857833,-0.00268166,9.38142e-05,0.00857869,-0.00268147,9.38194e-05
0.00468977,-0.00485884,8.82369e-05,0.002951,-3e-05,-3.1e-05,1547131173871486,1547131174123169,0.00467383,-0.00484846,8.79417e-05,0.0046739,-0.0048487,8.79439e-05
0.00141769,-0.000670303,3.66707e-05,0.003428,5.4e-05,-2.2e-05,1547131174123169,1547131174373269,0.00149959,-0.000342244,3.54511e-05,0.00149959,-0.000342267,3.54516e-05
0.000702211,0.00356709,-7.43275e-06,0.003045,0.000106,-5.2e-05,1547131174373269,1547131174621993,0.000651855,0.00356332,-8.28552e-06,0.000651868,0.00356333,-8.2853e-06
-0.000888447,-0.00555602,2.09163e-05,0.003332,-4.3e-05,-2.5e-05,1547131174621993,1547131174869614,-0.00089736,-0.00553488,2.06135e-05,-0.000897364,-0.00553489,2.06134e-05
0.00255801,0.00545922,1.94724e-05,0.003264,4e-05,-1.7e-05,1547131174869614,1547131175117671,0.00255715,0.00546393,1.93619e-05,0.00255718,0.00546383,1.93623e-05
0.000286929,-0.00231463,2.5738e-05,0.003365,5.8e-05,-2.3e-05,1547131175117671,1547131175365663,0.000269682,-0.00231509,2.55097e-05,0.000269682,-0.00231509,2.55097e-05
0.00232932,0.00110514,1.59051e-05,0.003311,-5e-06,-1.8e-05,1547131175365663,1547131175613381,0.00231245,0.00110083,1.57487e-05,0.00231246,0.0011008,1.5749e-05
0.00230078,-0.00285644,6.45769e-05,0.00343,-6.7e-05,3e-06,1547131175613381,1547131175863097,0.00230668,-0.00286966,6.4783e-05,0.00230677,-0.00286973,6.47844e-05
-3.77911e-05,0.000169006,-2.23667e-05,0.003346,-2e-05,-2.4e-05,1547131175863097,1547131176113367,-4.46907e-05,0.000164398,-2.25764e-05,-4.46903e-05,0.000164399,-2.25764e-05
0.00187095,0.000759692,6.2386e-05,0.003275,1.9e-05,-2.2e-05,1547131176113367,1547131176363078,0.00185077,0.000757529,6.19921e-05,0.00185083,0.000757498,6.19926e-05
0.00232974,-0.00130221,4.16512e-05,0.003305,2.9e-05,-1.4e-05,1547131176363078,1547131176612137,0.00231592,-0.00129804,4.14058e-05,0.0023159,-0.00129811,4.14057e-05
-0.00667836,-0.00014756,-9.23229e-05,0.003417,-6e-05,-1.3e-05,1547131176612137,1547131176861018,-0.00673813,-0.000146714,-9.33632e-05,-0.00673818,-0.000146495,-9.33639e-05
0.0023253,0.00238561,3.43695e-05,0.003292,7.2e-05,-3.4e-05,1547131176861018,1547131177110515,0.00231626,0.00238478,3.40335e-05,0.00231624,0.00238478,3.40328e-05
-0.00124135,0.00137295,-3.23057e-05,0.003407,-4.3e-05,-2.3e-05,1547131177110515,1547131177361954,-0.00125863,0.00137544,-3.27605e-05,-0.00125863,0.00137544,-3.27605e-05
-0.00143385,0.0014515,-1.63939e-05,0.003346,7e-06,-2.2e-05,1547131177361954,1547131177612777,-0.00143037,0.00144996,-1.65675e-05,-0.00143036,0.00144998,-1.65678e-05
-0.00898118,-0.00440898,-4.27686e-05,0.003433,-1.3e-05,-1.7e-05,1547131177612777,1547131177862906,-0.00898554,-0.0043992,-4.30333e-05,-0.00898573,-0.00439938,-4.30357e-05
0.000380069,0.00134797,-1.56579e-05,0.00346,6.7e-05,-1.9e-05,1547131177862906,1547131178113821,0.000772255,0.00145222,-2.26103e-05,0.000772261,0.00145223,-2.26102e-05
0.00246355,-0.000473491,4.24127e-05,0.003505,4.3e-05,-8e-06,1547131178113821,1547131178365963,0.00247709,-0.000467508,4.22591e-05,0.00247709,-0.000467508,4.22591e-05
0.000179012,-0.000971621,-5.03501e-06,0.003564,-2.5e-05,-1.9e-05,1547131178365963,1547131178618361,0.000149177,-0.000979628,-5.46252e-06,0.000149179,-0.000979626,-5.46254e-06
0.0120507,0.00560667,8.63815e-05,0.003274,-4e-05,-2.3e-05,1547131178618361,1547131178871164,0.0120602,0.00561368,8.62954e-05,0.0120606,0.00561341,8.63045e-05
-0.00536313,-0.00157722,-2.51369e-05,0.00342,7.9e-05,-3e-05,1547131178871164,1547131179123820,-0.00536961,-0.00157835,-2.52349e-05,-0.00536967,-0.00157847,-2.52358e-05
0.000745159,0.00133677,3.0804e-05,0.003368,-7.4e-05,-2e-06,1547131179123820,1547131179372954,0.000711836,0.00131029,3.00326e-05,0.000711861,0.00131029,3.00332e-05
-0.00237425,-0.00275541,-5.34509e-05,0.003371,4e-05,-3.1e-05,1547131179372954,1547131179621033,-0.00239368,-0.00274938,-5.37028e-05,-0.00239376,-0.00274935,-5.37045e-05
-0.000992049,-2.96165e-05,-5.1749e-07,0.003256,-0.000118,-7e-06,1547131179621033,1547131179869597,-0.000988454,-3.21095e-05,-6.39489e-07,-0.000988439,-3.21248e-05,-6.39315e-07
0.00115248,-0.00249859,4.29756e-06,0.003337,8.4e-05,-2.9e-05,1547131179869597,1547131180117805,0.00112829,-0.00248603,3.76892e-06,0.00112828,-0.00248603,3.76923e-06
0.00158596,-5.48691e-05,-1.23814e-05,0.003375,-4.8e-05,-1.2e-05,1547131180117805,1547131180365569,0.00157651,-5.06907e-05,-1.25333e-05,0.0015765,-5.06697e-05,-1.25338e-05
0.00287452,0.0045681,3.94117e-05,0.00331,0,-1.8e-05,1547131180365569,1547131180613520,0.00285927,0.0045841,3.89601e-05,0.00285942,0.00458403,3.89623e-05
0.00442495,-0.000418401,4.8693e-05,0.003363,5e-06,-1.7e-05,1547131180613520,1547131180861005,0.00440669,-0.000413588,4.84307e-05,0.00440685,-0.000413724,4.84333e-05
-0.000658974,-0.000729013,3.87851e-05,0.003254,-2.7e-05,-1.8e-05,1547131180861005,1547131181108151,-0.000687953,-0.000734343,3.81336e-05,-0.000687964,-0.00073435,3.81332e-05
0.00219362,0.00139326,2.88929e-05,0.00323,-2.3e-05,-1.3e-05,1547131181108151,1547131181356232,0.00217042,0.00140951,2.84721e-05,0.00217038,0.0014095,2.84715e-05
0.00474442,-0.0016324,5.87911e-05,0.003282,-3.6e-05,-1.6e-05,1547131181356232,1547131181605585,0.0047484,-0.00163333,5.85288e-05,0.00474845,-0.00163348,5.85305e-05
0.00709395,-0.000104366,5.86865e-05,0.003515,3e-06,-1.9e-05,1547131181605585,1547131181856182,0.00708853,-0.000108259,5.82554e-05,0.00708878,-0.000108424,5.82596e-05
-0.00809935,0.000736564,-4.31266e-05,0.003411,1.2e-05,-2.3e-05,1547131181856182,1547131182110568,-0.00774619,0.000752654,-4.458e-05,-0.00774612,0.000752623,-4.45813e-05
-0.00157455,-0.00100753,1.97229e-05,0.003529,-1.5e-05,-1.2e-05,1547131182110568,1547131182364347,-0.00158989,-0.00100437,1.92471e-05,-0.00158989,-0.00100439,1.92475e-05
0.00536276,0.00232573,-6.46083e-07,0.003414,-1.6e-05,-1.6e-05,1547131182364347,1547131182617101,0.00534796,0.00232159,-1.03665e-06,0.00534806,0.00232173,-1.0349e-06
-0.00229867,-0.00169255,-2.32592e-05,0.003316,-3.3e-05,-1.8e-05,1547131182617101,1547131182869325,-0.00230875,-0.0016804,-2.37145e-05,-0.0023088,-0.00168042,-2.37152e-05
-0.00291818,-0.00233991,3.97225e-06,0.003298,-7e-06,-2e-05,1547131182869325,1547131183119224,-0.00290097,-0.00230866,3.45202e-06,-0.00290099,-0.00230864,3.45168e-06
-0.00507439,-0.00402959,2.96024e-05,0.003368,-4e-06,-2.3e-05,1547131183119224,1547131183369885,-0.00469129,-0.00412317,3.81375e-05,-0.00469142,-0.00412325,3.81362e-05
0.00502976,0.000957021,2.01014e-05,0.003344,-4.3e-05,-1.4e-05,1547131183369885,1547131183621468,0.00476356,0.000843109,1.87247e-05,0.00476364,0.000843025,1.87248e-05
0.0102769,-0.000202906,3.89859e-05,0.003467,2.9e-05,-2.4e-05,1547131183621468,1547131183872614,0.0101994,-0.000180063,3.73797e-05,0.0101998,-0.000180066,3.73826e-05
0.00116835,0.000278001,1.09952e-05,0.003386,-1e-05,-1.8e-05,1547131183872614,1547131184123305,0.00117795,0.000288077,1.0723e-05,0.00117794,0.000288074,1.0723e-05
0.000401871,-0.000898345,8.60016e-06,0.003406,-2e-06,-7e-06,1547131184123305,1547131184373629,0.000398138,-0.000891481,8.26083e-06,0.000398131,-0.000891478,8.26087e-06
-0.000546154,0.00263657,9.45468e-06,0.003385,-3.3e-05,-5e-06,1547131184373629,1547131184623097,-0.000549018,0.00262367,9.09702e-06,-0.000549011,0.00262366,9.09719e-06
-0.00057034,-0.00176251,1.14714e-05,0.003324,-4.9e-05,-1.5e-05,1547131184623097,1547131184873025,-0.00056679,-0.00175378,1.11633e-05,-0.0005668,-0.00175377,1.11633e-05
0.00132597,0.0030421,-2.19065e-05,0.003306,1.1e-05,-1.8e-05,1547131184873025,1547131185122909,0.00130554,0.00303688,-2.2245e-05,0.00130558,0.0030369,-2.22449e-05
-0.00138643,0.0010648,-2.91074e-05,0.003396,-1.6e-05,-2.1e-05,1547131185122909,1547131185372132,-0.00143389,0.0010666,-2.96599e-05,-0.00143389,0.0010666,-2.96599e-05
-0.00155711,-0.00343889,6.62742e-06,0.003249,-6.9e-05,-1.2e-05,1547131185372132,1547131185621113,-0.0015881,-0.00344374,6.29337e-06,-0.00158809,-0.00344373,6.29397e-06
0.00351583,0.000841323,3.23194e-05,0.003374,-1.8e-05,-1.7e-05,1547131185621113,1547131185870227,0.00349835,0.000842377,3.19558e-05,0.00349834,0.000842276,3.19571e-05
-0.00167357,-0.0010804,-2.72534e-05,0.003371,3.7e-05,-2.2e-05,1547131185870227,1547131186117988,-0.00167507,-0.0011007,-2.74018e-05,-0.00167505,-0.00110073,-2.74015e-05
-0.000753418,-0.00421865,-2.93966e-05,0.003362,1.7e-05,-1.8e-05,1547131186117988,1547131186365215,-9.5384e-05,-0.00412012,-2.22531e-05,-9.53861e-05,-0.00412012,-2.22531e-05
-0.000177204,0.000217353,-1.67119e-05,0.003291,-5e-05,-9e-06,1547131186365215,1547131186613112,-0.000189256,0.000216372,-1.69027e-05,-0.000189256,0.000216372,-1.69027e-05
-0.000705379,0.00278368,-1.31244e-05,0.003541,-2.1e-05,-2.2e-05,1547131186613112,1547131186863074,-0.000728037,0.0027854,-1.34134e-05,-0.00072805,0.0027854,-1.34135e-05
-0.000436738,0.00109134,-2.06912e-05,0.003466,-4.2e-05,-1.7e-05,1547131186863074,1547131187116109,-0.000468281,0.00108966,-2.12865e-05,-0.000468281,0.00108966,-2.12865e-05
-0.00145692,0.00163109,-2.8445e-05,0.003456,-2.2e-05,-1.7e-05,1547131187116109,1547131187368775,-0.00145792,0.00162585,-2.84933e-05,-0.00145792,0.00162585,-2.84933e-05
0.000273305,0.000389783,-2.12002e-05,0.003413,-6e-06,-2.2e-05,1547131187368775,1547131187620213,0.000256177,0.000388813,-2.13688e-05,0.000256177,0.000388813,-2.13688e-05
-0.000825628,0.000623025,-2.25924e-06,0.003363,-3.4e-05,-1.8e-05,1547131187620213,1547131187872074,-0.00042616,0.000776439,2.8115e-06,-0.000426153,0.000776442,2.81156e-06
0.00206188,-0.000471767,-9.9739e-06,0.003372,-1.9e-05,-1.9e-05,1547131187872074,1547131188122576,0.00170331,-0.000629672,-9.63441e-06,0.00170331,-0.000629673,-9.63425e-06
-0.00409316,-0.00330016,2.05796e-05,0.003379,-1.2e-05,-1.2e-05,1547131188122576,1547131188371261,-0.00435476,-0.00338726,1.90165e-05,-0.00435475,-0.00338733,1.90157e-05
0.00127293,-0.00153803,9.74677e-06,0.003419,1.2e-05,-2e-05,1547131188371261,1547131188622302,0.00128354,-0.0015504,9.56714e-06,0.00128356,-0.00155039,9.56733e-06
0.00308036,-0.00253012,6.61888e-05,0.003414,-2.1e-05,-2.1e-05,1547131188622302,1547131188873922,0.00306362,-0.00252466,6.58431e-05,0.00306369,-0.0025247,6.58442e-05
0.000832404,-0.000282097,2.30684e-05,0.003261,-6.4e-05,-1.2e-05,1547131188873922,1547131189124372,0.000822808,-0.000273347,2.27502e-05,0.000822808,-0.000273347,2.27502e-05
-0.00348829,0.00145698,-9.78087e-06,0.003313,-2.2e-05,-2.1e-05,1547131189124372,1547131189374474,-0.00349638,0.00144992,-9.96973e-06,-0.00349632,0.00144992,-9.96943e-06
-0.00179911,-0.00278753,1.52399e-05,0.003405,-2.4e-05,-1.5e-05,1547131189374474,1547131189624645,-0.00182127,-0.00279041,1.49909e-05,-0.00182129,-0.00279045,1.49908e-05
0.000184817,-0.000763153,1.76477e-05,0.003359,-5.2e-05,-7e-06,1547131189624645,1547131189874289,0.000159748,-0.000772881,1.72757e-05,0.000159751,-0.000772886,1.72758e-05
0.00255747,-0.00053394,-4.97088e-07,0.003122,4.6e-05,-3.1e-05,1547131189874289,1547131190123658,0.00253006,-0.000528462,-8.82456e-07,0.00253001,-0.000528345,-8.82777e-07
-0.00092116,0.000971171,-1.17998e-05,0.003389,-8e-06,-1.9e-05,1547131190123658,1547131190373512,-0.00092593,0.000979215,-1.20786e-05,-0.000925929,0.000979197,-1.20782e-05
-0.000728177,0.000688864,4.29769e-05,0.003343,-1.8e-05,-2e-05,1547131190373512,1547131190622062,-0.000504345,0.000425032,4.89475e-05,-0.000504355,0.000425011,4.89475e-05
0.00144973,3.86908e-05,7.5434e-07,0.003328,-2.3e-05,-1.8e-05,1547131190622062,1547131190871229,0.00142524,4.31884e-05,2.31289e-07,0.00142524,4.31884e-05,2.31289e-07
-0.00313904,-0.0036725,-1.58394e-07,0.003281,-2.8e-05,-1.2e-05,1547131190871229,1547131191119965,-0.00314954,-0.00366886,-3.50622e-07,-0.00314959,-0.00366885,-3.51342e-07
0.00194691,2.76301e-05,-6.08734e-06,0.003328,7e-06,-2.2e-05,1547131191119965,1547131191367958,0.00194775,3.82246e-05,-6.32301e-06,0.00194775,3.82246e-05,-6.32301e-06
-0.000778541,-0.00117503,6.10205e-06,0.003259,-2.9e-05,-1.2e-05,1547131191367958,1547131191614992,-0.000786994,-0.0011828,5.9138e-06,-0.000787016,-0.00118281,5.91352e-06
0.00281113,-0.00362334,2.90832e-05,0.003197,2.9e-05,-2.2e-05,1547131191614992,1547131191863231,0.00281036,-0.00363903,2.89373e-05,0.00281037,-0.00363898,2.89374e-05
-0.00500141,-0.00298435,-2.74682e-05,0.003361,5e-05,-2.6e-05,1547131191863231,1547131192113098,-0.00500665,-0.00299129,-2.76401e-05,-0.0050067,-0.00299124,-2.7641e-05
0.00392564,0.00216988,1.07534e-05,0.003449,1e-05,1e-06,1547131192113098,1547131192366191,0.00395083,0.00218315,1.05733e-05,0.0039509,0.00218327,1.05751e-05
0.000634278,-0.00128406,2.68985e-05,0.003375,-4.8e-05,-1.4e-05,1547131192366191,1547131192618516,0.000617251,-0.00128907,2.65884e-05,0.00061726,-0.00128908,2.65887e-05
-0.00801352,0.00129486,-6.48198e-05,0.00351,3.4e-05,-2.6e-05,1547131192618516,1547131192870180,-0.00802719,0.00129364,-6.51279e-05,-0.00802725,0.0012938,-6.51281e-05
-0.0131585,0.000507928,-3.63858e-05,0.003396,-4.1e-05,-1.1e-05,1547131192870180,1547131193122282,-0.0131852,0.000517425,-3.67956e-05,-0.013185,0.000517456,-3.67936e-05
-0.00214538,0.00078798,-1.76548e-05,0.003377,-3.9e-05,-7e-06,1547131193122282,1547131193372638,-0.00214221,0.000792082,-1.79313e-05,-0.00214221,0.000792082,-1.79313e-05
0.0028126,0.000361118,5.46706e-05,0.003316,-4.8e-05,-1.8e-05,1547131193372638,1547131193622916,0.00279888,0.000360637,5.4093e-05,0.00279898,0.000360571,5.4094e-05
0.00156143,-0.000829517,1.74937e-05,0.003332,-4.3e-05,-1.4e-05,1547131193622916,1547131193874559,0.00155728,-0.00082909,1.73491e-05,0.00155728,-0.00082909,1.73491e-05
-0.000721802,0.0022212,-3.77703e-05,0.003407,-6e-06,-1.6e-05,1547131193874559,1547131194125815,-0.000741343,0.00222206,-3.81152e-05,-0.000741343,0.00222206,-3.81152e-05
0.00849231,-0.00322806,8.63797e-05,0.003446,1e-05,-1.8e-05,1547131194125815,1547131194375992,0.00846528,-0.00322056,8.62658e-05,0.00846543,-0.00322077,8.62698e-05
0.00220892,0.00286744,3.2071e-05,0.003349,-4.2e-05,-1.3e-05,1547131194375992,1547131194625793,0.00218551,0.00285511,3.14939e-05,0.00218561,0.00285506,3.1495e-05
0.00969294,-0.000530017,0.000173615,0.003429,-0,-2e-05,1547131194625793,1547131194875749,0.0097003,-0.000526332,0.000172065,0.00970057,-0.000526529,0.000172068
-0.00353868,-0.00312189,-1.657e-06,0.003346,-1.5e-05,-1.6e-05,1547131194875749,1547131195125587,-0.00355164,-0.00312641,-1.9464e-06,-0.00355163,-0.00312638,-1.94583e-06
-0.000778422,0.000803433,-2.30172e-05,0.003327,-2.5e-05,-9e-06,1547131195125587,1547131195374958,-0.000776128,0.000805028,-2.31145e-05,-0.000776128,0.000805028,-2.31145e-05
0.00621431,-0.00139664,3.22471e-05,0.003463,-8.4e-05,-9e-06,1547131195374958,1547131195624295,0.00620432,-0.00139131,3.19383e-05,0.00620415,-0.00139138,3.19373e-05
0.00169209,-0.00397147,4.62401e-05,0.003264,1.7e-05,-2.4e-05,1547131195624295,1547131195873163,0.00166813,-0.00396782,4.58075e-05,0.00166814,-0.00396785,4.58077e-05
-0.00300706,0.0059138,-9.17754e-05,0.003344,6e-06,-9e-06,1547131195873163,1547131196121679,-0.00249501,0.00549685,-8.90851e-05,-0.00249498,0.00549686,-8.90842e-05
-0.000991622,-0.00335784,-1.08815e-05,0.003328,-1e-06,-2.3e-05,1547131196121679,1547131196370534,-0.000997882,-0.00336155,-1.13574e-05,-0.000997921,-0.00336155,-1.13576e-05
0.00204704,0.00811513,-8.10802e-05,0.003331,-1.6e-05,-1.9e-05,1547131196370534,1547131196617972,0.0020494,0.00809286,-8.10061e-05,0.00204939,0.00809296,-8.10058e-05
0.00200229,-0.000750443,2.67183e-05,0.003297,-2e-05,-1.4e-05,1547131196617972,1547131196865204,0.00200315,-0.000736138,2.6356e-05,0.00200312,-0.000736131,2.63551e-05
0.00228874,0.00158873,-1.95167e-06,0.003324,-3e-05,-1.6e-05,1547131196865204,1547131197112927,0.00226528,0.00159785,-2.35735e-06,0.0022653,0.00159786,-2.35652e-06
0.00207112,-0.00051965,1.69239e-05,0.003375,-5.5e-05,-1.1e-05,1547131197112927,1547131197363613,0.00206844,-0.000509294,1.65283e-05,0.00206844,-0.000509294,1.65283e-05
-0.000304897,0.00158384,-2.42921e-05,0.003395,-3.6e-05,-8e-06,1547131197363613,1547131197617280,-0.000342664,0.00158225,-2.49743e-05,-0.000342674,0.00158226,-2.49745e-05
0.0004605,-0.000622691,1.71251e-05,0.003338,-5.6e-05,-4e-06,1547131197617280,1547131197867925,0.000436784,-0.000616504,1.67177e-05,0.000436794,-0.000616515,1.67179e-05
-0.00459106,0.00350534,-6.32099e-05,0.003381,-5.4e-05,-1.4e-05,1547131197867925,1547131198119807,-0.00462628,0.00351064,-6.37003e-05,-0.0046262,0.00351068,-6.36998e-05
-0.00109523,0.00234102,-1.78796e-05,0.002859,0.000217,-2.5e-05,1547131198119807,1547131198372022,-0.00110283,0.00235838,-1.83968e-05,-0.00110283,0.00235838,-1.83969e-05
0.0013733,-0.00302048,5.28277e-05,0.003398,-2e-05,-2.9e-05,1547131198372022,1547131198625988,0.00135933,-0.00304168,5.265e-05,0.00135934,-0.00304168,5.26505e-05
0.00358131,0.00018929,-2.72223e-06,0.003311,-6e-06,-1.7e-05,1547131198625988,1547131198878458,0.00353968,0.000191035,-3.07831e-06,0.00353965,0.000191169,-3.07909e-06
0.00397159,0.00167072,2.93277e-05,0.003333,-3.8e-05,-1.6e-05,1547131198878458,1547131199128827,0.00393505,0.00166629,2.8684e-05,0.00393498,0.0016662,2.86839e-05
0.00336935,-0.000221253,3.84747e-05,0.003346,-4.6e-05,-2.1e-05,1547131199128827,1547131199377587,0.00333643,-0.000234823,3.8085e-05,0.00333655,-0.000234872,3.80871e-05
-0.00213601,-0.00340009,2.90477e-05,0.003295,7e-06,-2.5e-05,1547131199377587,1547131199624795,-0.00215791,-0.00338268,2.8513e-05,-0.00215793,-0.00338272,2.85128e-05
0.00218718,0.0023094,7.86493e-06,0.003351,7.2e-05,-2.9e-05,1547131199624795,1547131199871324,0.00218379,0.00230554,7.61616e-06,0.0021838,0.00230552,7.61623e-06
0.000710758,0.000908172,7.65899e-05,0.003386,-3.4e-05,-2e-06,1547131199871324,1547131200118717,0.00069285,0.00091064,7.65325e-05,0.000692876,0.000910623,7.6533e-05
0.000322858,0.00061283,2.13976e-05,0.003147,6.7e-05,-1.9e-05,1547131200118717,1547131200366471,0.00109501,0.000597389,2.16379e-05,0.001095,0.000597388,2.16378e-05
-0.00569293,0.00130272,-2.65259e-05,0.002267,0.00017,5.4e-05,1547131200366471,1547131200616005,-0.00573334,0.00130688,-2.67454e-05,-0.00573323,0.00130683,-2.67437e-05
0.0015382,-0.0047546,6.1007e-05,0.001909,-4.1e-05,-8e-06,1547131200616005,1547131200867209,0.00153798,-0.00477377,6.10185e-05,0.00153798,-0.0047738,6.10197e-05
-0.00277154,0.00338216,-5.05323e-05,0.001642,7e-06,-3.1e-05,1547131200867209,1547131201118594,-0.00277381,0.00338531,-5.09986e-05,-0.00277386,0.00338536,-5.09997e-05
0.00565692,-1.99577e-05,5.04126e-05,0.001313,0.000115,-2.2e-05,1547131201118594,1547131201369916,0.00562017,-3.10496e-05,4.95287e-05,0.00562024,-3.11651e-05,4.95286e-05
0.000210809,-0.00178651,3.7054e-05,0.000946,-7.7e-05,4.1e-05,1547131201369916,1547131201620256,0.000363016,-0.00149172,3.61712e-05,0.000363013,-0.00149173,3.61712e-05
0.00054908,0.00129424,7.5361e-06,0.000697,-0.000113,1.5e-05,1547131201620256,1547131201870042,0.000515217,0.00130441,6.6578e-06,0.000515217,0.00130442,6.65781e-06
0.00242127,-0.00270711,1.39898e-05,0.000776,-7.3e-05,-2e-06,1547131201870042,1547131202122117,0.00242722,-0.00273768,1.37564e-05,0.00242712,-0.00273772,1.37544e-05
0.00190102,-0.000124968,1.98107e-05,0.000521,-0.000207,4.2e-05,1547131202122117,1547131202374994,0.00186689,-0.000133253,1.91306e-05,0.00186689,-0.000133252,1.91307e-05
-0.00337272,-0.000296057,-6.50362e-05,0.000368,-0.000434,9e-05,1547131202374994,1547131202626164,-0.00337484,-0.000292505,-6.52884e-05,-0.00337478,-0.000292462,-6.52876e-05
